"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"414","Trent Sherfield Sr.",DEN,"WR148","328","328","328.0","0.0"
"415","Jack Westover",NE,"TE80","329","329","329.0","0.0"
"416","Ben Sims",MIN,"TE81","333","333","333.0","0.0"
"417","Josiah Deguara",ARI,"TE82","335","335","335.0","0.0"
"418","Rhamondre Stevenson",NE,"RB111","338","363","350.5","12.5"
"419","Bucky Irving",TB,"RB112","341","360","350.5","9.5"
"420","Elijah Mitchell",KC,"RB113","343","359","351.0","8.0"
"421","Teagan Quitoriano",ATL,"TE83","338","338","338.0","0.0"
"422","Marcedes Lewis",DEN,"TE84","339","339","339.0","0.0"
"423","Ben Yurosek",MIN,"TE85","343","343","343.0","0.0"
"424","David Martin-Robinson",TEN,"TE86","344","344","344.0","0.0"
"425","Ian Thomas",LV,"TE87","345","345","345.0","0.0"
"426","Gardner Minshew II",KC,"QB78","349","349","349.0","0.0"
"427","Drew Lock",SEA,"QB79","350","350","350.0","0.0"
"428","Case Keenum",CHI,"QB80","351","351","351.0","0.0"
"429","Jaleel McLaughlin",DEN,"RB114","352","352","352.0","0.0"
"430","Nick Kallerup",SEA,"TE88","352","352","352.0","0.0"
"431","Brenden Bates",CLE,"TE89","353","353","353.0","0.0"
"432","DeeJay Dallas",CAR,"RB115","355","355","355.0","0.0"
"433","Rasheen Ali",BAL,"RB116","357","357","357.0","0.0"
"434","Jacardia Wright",SEA,"RB117","359","359","359.0","0.0"
"435","Khalil Herbert",NYJ,"RB118","361","361","361.0","0.0"
"436","Jarquez Hunter",LAR,"RB119","362","362","362.0","0.0"
"437","Cody Schrader",JAC,"RB120","363","363","363.0","0.0"
"438","Zamir White",LV,"RB121","364","364","364.0","0.0"
"439","Raheim Sanders",CLE,"RB122","365","365","365.0","0.0"
"440","Jeff Wilson Jr.",MIA,"RB123","366","366","366.0","0.0"
"441","Carlos Washington Jr.",ATL,"RB124","367","367","367.0","0.0"
"442","Kalel Mullings",TEN,"RB125","368","368","368.0","0.0"
"443","Gary Brightwell",CIN,"RB126","369","369","369.0","0.0"
"444","Jordan Mims",TEN,"RB127","370","370","370.0","0.0"
"445","Deuce Vaughn",DEN,"RB128","372","372","372.0","0.0"
"446","Pierre Strong Jr.",GB,"RB129","373","373","373.0","0.0"
"447","Jordan James",SF,"RB130","374","374","374.0","0.0"
"448","Ronnie Rivers",LAR,"RB131","375","375","375.0","0.0"
"449","Jermar Jefferson",ARI,"RB132","376","376","376.0","0.0"
"450","Jonathan Ward",NE,"RB133","378","378","378.0","0.0"
"451","Jashaun Corbin",NE,"RB134","380","380","380.0","0.0"
"452","Frank Gore Jr.",BUF,"RB135","381","381","381.0","0.0"
"453","MarShawn Lloyd",GB,"RB136","382","382","382.0","0.0"
