RK,PLAYER NAME,TEAM,POS,BEST,WORST,AVG.,STD.DEV,PROJ,POS_RK,ND,ADD
279,Darius Slayton,NYG,WR116,186,255,217,28.6,#N/A,116,#N/A,Darius Slayton
280,Ray-Ray McCloud III,ATL,WR117,229,261,247.3,11.8,#N/A,117,#N/A,Ray-Ray McCloud III
281,Malik Heath,GB,WR118,199,260,221,27.6,#N/A,118,#N/A,Malik Heath
282,Jarquez Hunter,LAR,RB79,247,370,282.3,40.5,#N/A,79,#N/A,Jarquez Hunter
283,Luke Musgrave,GB,TE53,250,280,266.4,12.2,0.50,53,#N/A,Luke Musgrave
284,Foster Moreau,NO,TE54,247,290,267.4,15.4,0.33,54,#N/A,Foster Moreau
285,Jaleel McLaughlin,DEN,RB80,253,299,268.6,17.4,#N/A,80,#N/A,Jaleel McLaughlin
286,Ian Thomas,LV,TE55,225,283,253.8,22.1,0.17,55,#N/A,Ian Thomas
287,Adam Thielen,MIN,WR119,244,262,254.3,7.6,#N/A,119,#N/A,Adam Thielen
288,Tyler Conklin,LAC,TE56,229,285,256.8,21.7,0.17,56,#N/A,Tyler Conklin
289,Dare Ogunbowale,HOU,RB81,233,322,272.6,30.4,#N/A,81,#N/A,Dare Ogunbowale
290,DeeJay Dallas,CAR,RB82,257,329,282.3,26.3,#N/A,82,#N/A,DeeJay Dallas
291,Tanner Hudson,CIN,TE57,201,264,238.3,27,0.17,57,#N/A,Tanner Hudson
292,Hunter Luepke,DAL,RB83,225,308,261.3,29.9,#N/A,83,#N/A,Hunter Luepke
293,Adam Trautman,DEN,TE58,233,297,263.3,24.1,0.09,58,#N/A,Adam Trautman
294,Albert Okwuegbunam Jr.,LV,TE59,231,300,265,25,0.08,59,#N/A,Albert Okwuegbunam Jr.
295,George Holani,SEA,RB84,255,360,292.7,34.8,#N/A,84,#N/A,George Holani
296,Tanner Conner,MIA,TE60,237,292,267,19.9,#N/A,60,#N/A,Tanner Conner
297,Marquez Valdes-Scantling,SF,WR120,216,272,249,23.9,#N/A,120,#N/A,Marquez Valdes-Scantling
298,Luke Schoonmaker,DAL,TE61,246,284,269,14.1,#N/A,61,#N/A,Luke Schoonmaker
299,Brock Wright,DET,TE62,241,294,270,19.1,#N/A,62,#N/A,Brock Wright
300,Konata Mumpfield,LAR,WR121,238,277,252.3,17.5,#N/A,121,#N/A,Konata Mumpfield
301,Tank Bigsby,PHI,RB85,257,387,294.8,47.1,#N/A,85,#N/A,Tank Bigsby
302,Craig Reynolds,DET,RB86,254,353,288.4,35.1,#N/A,86,#N/A,Craig Reynolds
303,Raheim Sanders,CLE,RB87,237,336,275.3,36.8,#N/A,87,#N/A,Raheim Sanders
304,Marcus Mariota,WAS,QB34,263,315,285.6,20.6,1.29,34,#N/A,Marcus Mariota
305,Devin Neal,NO,RB88,244,385,289.3,56,#N/A,88,#N/A,Devin Neal
306,Luke Farrell,SF,TE63,238,317,276.5,28.4,#N/A,63,#N/A,Luke Farrell
307,Alec Ingold,MIA,RB89,239,327,276.8,33.4,#N/A,89,#N/A,Alec Ingold
308,Kylen Granson,PHI,TE64,244,312,276.8,24.1,#N/A,64,#N/A,Kylen Granson
309,Ben Sinnott,WAS,TE65,243,315,278,25.9,#N/A,65,#N/A,Ben Sinnott
310,Isaac Guerendo,SF,RB90,248,362,295.8,38.5,#N/A,90,#N/A,Isaac Guerendo
311,Adam Prentice,DEN,RB91,246,344,286.3,37.6,#N/A,91,#N/A,Adam Prentice
312,Zamir White,LV,RB92,243,384,296.3,53.2,#N/A,92,#N/A,Zamir White
313,Ryan Miller,TB,WR122,225,259,242,17,#N/A,122,#N/A,Ryan Miller
314,Collin Hill,FA,QB35,233,257,245,12,1.08,35,#N/A,Collin Hill
315,Hunter Renfrow,CAR,WR123,222,270,246,24,#N/A,123,#N/A,Hunter Renfrow
316,Tyrod Taylor,NYJ,QB36,266,368,304.6,37.7,0.40,36,#N/A,Tyrod Taylor
317,Calvin Austin III,PIT,WR124,223,282,252.5,29.5,#N/A,124,#N/A,Calvin Austin III
318,Terrell Jennings,NE,RB93,259,331,292.5,25.6,#N/A,93,#N/A,Terrell Jennings
319,Kyle Williams,NE,WR125,230,281,255.5,25.5,#N/A,125,#N/A,Kyle Williams
320,Andy Dalton,CAR,QB37,239,304,281,29.7,0.24,37,#N/A,Andy Dalton
321,KeAndre Lambert-Smith,LAC,WR126,229,287,258,29,#N/A,126,#N/A,KeAndre Lambert-Smith
322,Beaux Collins,NYG,WR127,232,288,260,28,#N/A,127,#N/A,Beaux Collins
323,Ashton Dulin,IND,WR128,211,316,263.5,52.5,#N/A,128,#N/A,Ashton Dulin
324,Tim Patrick,JAC,WR129,243,286,264.5,21.5,#N/A,129,#N/A,Tim Patrick
325,Kalif Raymond,DET,WR130,260,271,265.5,5.5,#N/A,130,#N/A,Kalif Raymond
326,Jake Browning,CIN,QB38,264,324,290.3,25,0.10,38,#N/A,Jake Browning
327,David Sills V,ATL,WR131,235,310,272.5,37.5,#N/A,131,#N/A,David Sills V
328,Adonai Mitchell,IND,WR132,256,289,272.5,16.5,#N/A,132,#N/A,Adonai Mitchell
329,Malik Willis,GB,QB39,241,306,273.5,32.5,#N/A,39,#N/A,Malik Willis
330,Joe Milton III,DAL,QB40,262,310,293.7,22.4,#N/A,40,#N/A,Joe Milton III
331,Russell Wilson,NYG,QB41,267,313,296,20.6,#N/A,41,#N/A,Russell Wilson
332,Donovan Edwards,WAS,RB94,267,293,280,13,#N/A,94,#N/A,Donovan Edwards
333,Jimmy Garoppolo,LAR,QB42,268,314,296.3,20.2,#N/A,42,#N/A,Jimmy Garoppolo
334,Xavier Smith,LAR,WR133,243,319,281,38,#N/A,133,#N/A,Xavier Smith
335,Josh Williams,TB,RB95,268,354,305.7,35.9,#N/A,95,#N/A,Josh Williams
336,Brycen Tremayne,CAR,WR134,240,240,240,0,#N/A,134,#N/A,Brycen Tremayne
337,Jalen Milroe,SEA,QB43,261,308,284.5,23.5,#N/A,43,#N/A,Jalen Milroe
338,Sincere McCormick,SF,RB96,272,297,284.5,12.5,#N/A,96,#N/A,Sincere McCormick
339,Tyler Shough,NO,QB44,276,318,300,17.7,#N/A,44,#N/A,Tyler Shough
340,Joshua Dobbs,NE,QB45,263,310,286.5,23.5,#N/A,45,#N/A,Joshua Dobbs
341,Xavier Restrepo,TEN,WR135,247,247,247,0,#N/A,135,#N/A,Xavier Restrepo
342,Hendon Hooker,CAR,QB46,265,311,288,23,#N/A,46,#N/A,Hendon Hooker
343,Tyler Badie,DEN,RB97,275,356,311.3,33.6,#N/A,97,#N/A,Tyler Badie
344,Kene Nwangwu,NYJ,RB98,277,364,314,36.7,#N/A,98,#N/A,Kene Nwangwu
345,Skyy Moore,SF,WR136,254,326,290,36,#N/A,136,#N/A,Skyy Moore
346,Jaylen Wright,MIA,RB99,278,363,314.3,35.8,#N/A,99,#N/A,Jaylen Wright
347,John Metchie III,PHI,WR137,253,372,312.5,59.5,#N/A,137,#N/A,John Metchie III
348,Ja'Tavion Sanders,CAR,TE66,257,257,257,0,#N/A,66,#N/A,Ja'Tavion Sanders
349,Jarrett Stidham,DEN,QB47,270,316,293,23,#N/A,47,#N/A,Jarrett Stidham
350,Russell Gage Jr.,SF,WR138,258,258,258,0,#N/A,138,#N/A,Russell Gage Jr.
351,Mason Rudolph,PIT,QB48,271,317,294,23,#N/A,48,#N/A,Mason Rudolph
352,Savion Williams,GB,WR139,262,262,262,0,#N/A,139,#N/A,Savion Williams
353,Zach Wilson,MIA,QB49,285,326,306.7,16.8,#N/A,49,#N/A,Zach Wilson
354,Kyle Trask,FA,QB50,264,264,264,0,#N/A,50,#N/A,Kyle Trask
355,Shedeur Sanders,CLE,QB51,277,319,298,21,#N/A,51,#N/A,Shedeur Sanders
356,Tanner McKee,PHI,QB52,279,320,299.5,20.5,#N/A,52,#N/A,Tanner McKee
357,Blaine Gabbert,FA,QB53,272,272,272,0,#N/A,53,#N/A,Blaine Gabbert
358,Tyson Bagent,CHI,QB54,280,321,300.5,20.5,#N/A,54,#N/A,Tyson Bagent
359,Taylor Heinicke,FA,QB55,273,273,273,0,#N/A,55,#N/A,Taylor Heinicke
360,Riley Leonard,IND,QB56,281,322,301.5,20.5,#N/A,56,#N/A,Riley Leonard
361,Aidan O'Connell,LV,QB57,275,275,275,0,#N/A,57,#N/A,Aidan O'Connell
362,Brandon Allen,TEN,QB58,282,323,302.5,20.5,#N/A,58,#N/A,Brandon Allen
363,Kirk Cousins,ATL,QB59,284,325,304.5,20.5,#N/A,59,#N/A,Kirk Cousins
364,Nick Mullens,JAC,QB60,287,327,307,20,#N/A,60,#N/A,Nick Mullens
365,Desmond Ridder,FA,QB61,286,286,286,0,#N/A,61,#N/A,Desmond Ridder
366,Davis Mills,HOU,QB62,288,328,308,20,#N/A,62,#N/A,Davis Mills
367,Josh Allen,BUF,QB63,289,289,289,0,#N/A,63,#N/A,Josh Allen
368,Cooper Rush,BAL,QB64,290,290,290,0,#N/A,64,#N/A,Cooper Rush
369,Drew Sample,CIN,TE67,291,291,291,0,#N/A,67,#N/A,Drew Sample
370,Mitchell Trubisky,BUF,QB65,292,292,292,0,#N/A,65,#N/A,Mitchell Trubisky
371,Trey Lance,LAC,QB66,293,293,293,0,#N/A,66,#N/A,Trey Lance
372,Brett Rypien,IND,QB67,295,295,295,0,#N/A,67,#N/A,Brett Rypien
373,Ben Skowronek,PIT,WR140,295,295,295,0,#N/A,140,#N/A,Ben Skowronek
374,Lamar Jackson,BAL,QB68,296,296,296,0,#N/A,68,#N/A,Lamar Jackson
375,Kurtis Rourke,SF,QB69,297,297,297,0,#N/A,69,#N/A,Kurtis Rourke
376,Joe Burrow,CIN,QB70,298,298,298,0,#N/A,70,#N/A,Joe Burrow
377,Quinn Ewers,MIA,QB71,299,299,299,0,#N/A,71,#N/A,Quinn Ewers
378,Devin Leary,FA,QB72,300,300,300,0,#N/A,72,#N/A,Devin Leary
379,Grant Calcaterra,PHI,TE68,301,301,301,0,#N/A,68,#N/A,Grant Calcaterra
380,Will Howard,PIT,QB73,301,301,301,0,#N/A,73,#N/A,Will Howard
381,Max Brosmer,MIN,QB74,302,302,302,0,#N/A,74,#N/A,Max Brosmer
382,Gage Larvadain,CLE,WR141,302,302,302,0,#N/A,141,#N/A,Gage Larvadain
383,Andrew Beck,NYJ,TE69,303,303,303,0,#N/A,69,#N/A,Andrew Beck
384,Amar Johnson,LAC,RB100,303,303,303,0,#N/A,100,#N/A,Amar Johnson
385,Mo Alie-Cox,IND,TE70,304,304,304,0,#N/A,70,#N/A,Mo Alie-Cox
386,John FitzPatrick,GB,TE71,306,306,306,0,#N/A,71,#N/A,John FitzPatrick
387,Xavier Weaver,ARI,WR142,309,309,309,0,#N/A,142,#N/A,Xavier Weaver
388,Dareke Young,SEA,WR143,318,318,318,0,#N/A,143,#N/A,Dareke Young
389,Harrison Bryant,HOU,TE72,320,320,320,0,#N/A,72,#N/A,Harrison Bryant
390,John Bates,WAS,TE73,321,321,321,0,#N/A,73,#N/A,John Bates
391,Blake Whiteheart,CLE,TE74,323,323,323,0,#N/A,74,#N/A,Blake Whiteheart
392,Charlie Woerner,ATL,TE75,324,324,324,0,#N/A,75,#N/A,Charlie Woerner
393,Dee Eskridge,MIA,WR144,325,325,325,0,#N/A,144,#N/A,Dee Eskridge
394,Brevyn Spann-Ford,DAL,TE76,328,328,328,0,#N/A,76,#N/A,Brevyn Spann-Ford
395,David Martin-Robinson,TEN,TE77,332,332,332,0,#N/A,77,#N/A,David Martin-Robinson
396,Connor Heyward,PIT,TE78,333,333,333,0,#N/A,78,#N/A,Connor Heyward
397,Payne Durham,TB,TE79,335,335,335,0,#N/A,79,#N/A,Payne Durham
398,Chris Manhertz,NYG,TE80,337,337,337,0,#N/A,80,#N/A,Chris Manhertz
399,Bo Melton,GB,WR145,338,338,338,0,#N/A,145,#N/A,Bo Melton
400,Jakob Johnson,HOU,RB101,339,339,339,0,#N/A,101,#N/A,Jakob Johnson
401,Jack Stoll,NO,TE81,340,340,340,0,#N/A,81,#N/A,Jack Stoll
402,Tucker Fisk,LAC,TE82,341,341,341,0,#N/A,82,#N/A,Tucker Fisk
403,Eric Saubert,SEA,TE83,342,342,342,0,#N/A,83,#N/A,Eric Saubert
404,KhaDarel Hodge,ATL,WR146,343,343,343,0,#N/A,146,#N/A,KhaDarel Hodge
405,Trent Sherfield Sr.,DEN,WR147,345,345,345,0,#N/A,147,#N/A,Trent Sherfield Sr.
406,Luke Lachey,HOU,TE84,347,347,347,0,#N/A,84,#N/A,Luke Lachey
407,Nick Vannett,MIN,TE85,349,349,349,0,#N/A,85,#N/A,Nick Vannett
408,Durham Smythe,CHI,TE86,350,350,350,0,#N/A,86,#N/A,Durham Smythe
409,Ross Dwelley,DET,TE87,352,352,352,0,#N/A,87,#N/A,Ross Dwelley
410,Brayden Willis,SF,TE88,355,355,355,0,#N/A,88,#N/A,Brayden Willis
411,Teagan Quitoriano,ATL,TE89,357,357,357,0,#N/A,89,#N/A,Teagan Quitoriano
412,Mitch Tinsley,CIN,WR148,358,358,358,0,#N/A,148,#N/A,Mitch Tinsley
413,Carter Runyon,LV,TE90,359,359,359,0,#N/A,90,#N/A,Carter Runyon
414,Brady Russell,SEA,TE91,361,361,361,0,#N/A,91,#N/A,Brady Russell
415,Jalen Royals,KC,WR149,365,365,365,0,#N/A,149,#N/A,Jalen Royals
416,Nathan Carter,ATL,RB102,366,366,366,0,#N/A,102,#N/A,Nathan Carter
417,Khalil Herbert,NYJ,RB103,367,367,367,0,#N/A,103,#N/A,Khalil Herbert
418,Tyler Goodson,IND,RB104,369,369,369,0,#N/A,104,#N/A,Tyler Goodson
419,Trey Sermon,PIT,RB105,371,371,371,0,#N/A,105,#N/A,Trey Sermon
420,Jacardia Wright,SEA,RB106,373,373,373,0,#N/A,106,#N/A,Jacardia Wright
421,Malachi Corley,CLE,WR150,374,374,374,0,#N/A,150,#N/A,Malachi Corley
422,Jake Bobo,SEA,WR151,375,375,375,0,#N/A,151,#N/A,Jake Bobo
423,Tahj Washington,MIA,WR152,376,376,376,0,#N/A,152,#N/A,Tahj Washington
424,Charlie Jones,CIN,WR153,377,377,377,0,#N/A,153,#N/A,Charlie Jones
425,Tai Felton,MIN,WR154,378,378,378,0,#N/A,154,#N/A,Tai Felton
426,Dante Miller,NYG,RB107,379,379,379,0,#N/A,107,#N/A,Dante Miller
427,Alex Bachman,LV,WR155,380,380,380,0,#N/A,155,#N/A,Alex Bachman
428,Mason Tipton,NO,WR156,381,381,381,0,#N/A,156,#N/A,Mason Tipton
429,Gunner Olszewski,NYG,WR157,382,382,382,0,#N/A,157,#N/A,Gunner Olszewski
430,Ihmir Smith-Marsette,NYG,WR158,383,383,383,0,#N/A,158,#N/A,Ihmir Smith-Marsette
431,Jeff Wilson Jr.,MIA,RB108,386,386,386,0,#N/A,108,#N/A,Jeff Wilson Jr.
