"516","Ian Thomas","TE","LV","0","-","0.8","0","2.8","-","-","-","-","-","0","0.9","0.6","0","-","0","0","0.5","0.5","5.6"
"516","Mitchell Wilcox","TE","FA","0","-","1","0.7","0","0","-","0","0","0","0","0.1","1.2","0","2","0.6","0","0","0.4","5.6"
"519","Damien Williams","RB","FA","-","-","-","-","-","4.4","0.2","0.9","-","-","-","-","-","-","-","-","-","-","1.8","5.5"
"520","Justyn Ross","WR","FA","0.6","0","0","0","2.8","0","0","-","-","-","-","-","-","-","-","0.2","0","1.7","0.5","5.3"
"521","Ty Montgomery II","RB","FA","1.6","0","0","-","0.5","0.9","0","0","0","0","-","0","0.2","1.7","-","-","-","-","0.4","4.9"
"522","Michael Strachan","WR","FA","-","-","-","-","-","-","-","-","-","4.5","0","-","0","0","-","-","-","-","1.1","4.5"
"523","Ke'Shawn Vaughn","RB","FA","-","-","-","1.9","-","0.9","0.7","0.1","0.8","-","-","-","-","-","-","-","-","-","0.9","4.4"
"524","Cooper Rush","QB","BAL","0","0","-","0.6","0.1","-","-","-0.2","-","2.2","0.3","-","BYE","-","-","-","-","1.2","0.5","4.3"
"525","Britain Covey","WR","PHI","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0.7","-","3.5","0.3","4.2"
"526","Austin Seibert","K","FA","-","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4","4"
"526","Leonard Fournette","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","2","2","4"
"528","Grant Calcaterra","TE","PHI","0","0","0","0","0","0","0","0","-","BYE","0","-","0","0","-","2.1","0","1.8","0.3","3.9"
"529","Rashaad Penny","RB","FA","-","1.4","-","-","-","-","-","-","0.8","-","-","-","-","-","-","-","-","1.6","1.3","3.8"
"530","Jack Stoll","TE","NO","0","-","0.6","-","0.4","0","0","0","0","-","0.3","1.4","0","0","0","0","0","1.1","0.3","3.8"
"530","Peyton Hendershot","TE","FA","0","0","0.3","-","-","-","-","-","-","-","-","-","-","0","0.5","0","0.6","2.4","0.5","3.8"
"530","Elijah Cooks","WR","FA","-","-","-","-","-","0","0","0","-","0","-","-","-","0","0","3.8","0","0","0.4","3.8"
"533","Michael Burton","RB","DEN","0.3","0.3","0","0","2","0.2","-0.2","0","BYE","0","0","0","0.4","0.3","0","0.4","0","0","0.2","3.7"
"534","Teagan Quitoriano","TE","ATL","1.1","0","0","-","2.2","0","-","0","-","-","BYE","-","-","-","-","-","-","-","0.6","3.3"
"534","Keelan Doss","WR","FA","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","2.5","0.8","0.8","3.3"
"534","Keith Smith","RB","FA","0","0","-","0","2.8","0","-0.1","0","-","0","-","0.6","0","0","0","-","-","-","0.3","3.3"
"534","Devin Duvernay","WR","CHI","0","1.5","0","0.8","0","0","0","0","1","0","0","0","BYE","0","-","-","-","-","0.3","3.3"
"538","Charlie Woerner","TE","ATL","0","0","-","-","0","0","0","0","-","0","0","0.9","0","0.3","0","0","0","2","0.2","3.2"
"539","C.J. Ham","RB","MIN","0.7","0","0.7","0","0","0","0","0.2","0","0","0","0.3","BYE","0.7","0","0.6","0","0","0.2","3.2"
"540","Sean Tucker","RB","TB","2.4","0.7","0.1","0","BYE","-","-","-","-","0","-","-","-","-","-","-","-","-","0.6","3.2"
"541","Jaren Hall","QB","FA","-","-","-","-","-","-","-","-1.2","4.2","-","-","-","-","-","-","-","0.1","-","1","3.1"
"542","Malik Willis","QB","GB","-","-","-","-","-","4.7","-","-1.6","-","-","-","-","-","-","-","-","-","-","1.5","3.1"
"543","Mike White","QB","CAR","-","-","6.6","-","-","-1.4","BYE","-","-","-","-","-0.2","0.1","-","0","-","-2","-","0.5","3.1"
"544","Jalen Nailor","WR","MIN","0","0","-","-","-","-","-","-","-","1.6","0","0","BYE","1.3","-","-","-","-","0.5","2.9"
"545","Trishton Jackson","WR","FA","-","-","-","-","-","0","0.7","0","2.2","0","-","-","-","-","-","-","-","-","0.6","2.9"
"546","Khari Blasingame","RB","FA","0","-","0","-","2.6","0.1","0.4","0","0","-","0","0","-","-0.3","0","0","0","0","0.2","2.8"
"546","Kenny Yeboah","TE","DET","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0","2.8","0","0.6","2.8"
"546","Julian Hill","TE","MIA","-","-","0","0","0","0","0","0.4","0","BYE","-1","0","2.3","0","0","0","0.9","0.2","0.2","2.8"
"546","James Mitchell","TE","CAR","0","-","-","-","-","-","BYE","0","-","0","0","0","0","0","0","0","0.4","2.4","0.3","2.8"
"550","Steven Sims Jr.","WR","FA","-","-","-","-","-","-","-","-","-","-","2.5","0","-","-","0.1","-","-","-","0.9","2.6"
"551","Derrick Gore","RB","FA","-","-","-","0","0","-","-","-","-","-","2.3","-","-","-","-","0","-","0.3","0.5","2.6"
"552","Greg Dulcich","TE","MIA","2.2","-","-","-","-","0.3","-","-","-","BYE","-","-","-","-","-","-","-","-","1.3","2.5"
"553","Jake Funk","RB","FA","2.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.2","2.2"
"553","DeeJay Dallas","RB","CAR","1.8","0.3","0.5","0","-","-0.1","-2","0","0","0","1.4","-0.5","0.6","0","0","0.2","0","0","0.1","2.2"
"553","Nick Muse","TE","ARI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","2.2","2.2","2.2"
"553","Erik Ezukanma","WR","FA","1.7","0.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.1","2.2"
"553","Nate Adkins","TE","DEN","-","0","1.1","0.8","0","-","0.3","0","BYE","-","0","0","-","-","-","-","0","0","0.2","2.2"
"558","Tyrion Davis-Price","RB","FA","-","-","-","-","2.1","-","-","-","-","-","-","-","-","-","-","-","-","-","2.1","2.1"
"558","Trevon Wesco","TE","FA","0","0","-","-","2.1","0","-","0","0","0","0","0","0","0","0","-","-","0","0.2","2.1"
"558","Zonovan Knight","RB","ARI","-","-","1.3","-","0.8","-","-","-","-","-","-","-","-","BYE","-","-","-","-","1.1","2.1"
"561","Gunner Olszewski","WR","NYG","-","-2","-","-","-2","-","-","0","0","0","0","0","BYE","0","0","0","6","0","0.2","2"
"562","Zach Evans","RB","FA","-","-","-","-","-","1","-","-","-","-","0","0.6","-","-","-","-","-","0.3","0.5","1.9"
"563","Kayshon Boutte","WR","NE","0","-","-","-","-","-","-","-","-","1.1","BYE","0.8","-","-","-","0","-","0","0.4","1.9"
"563","Zach Pascal","WR","FA","0","0.9","0","1","0","0","-","0","0","0","-","0","-","-","0","0","0","0","0.1","1.9"
"563","Elijah Dotson","RB","FA","-","1.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","1.9"
"566","Miles Boykin","WR","CHI","0","0.5","-","0","0","-","-","0","0.6","0","0","0","0","0","0","0.6","0","0","0.1","1.7"
"567","Chris Manhertz","TE","NYG","0","-","0","1","0","0","0","0","-","0.6","0","0","0","0","0","0","0","-","0.1","1.6"
"567","Laquon Treadwell","WR","IND","-","-","-","0","0","-","-","-","-","-","BYE","-","-","-","-","-","0","1.6","0.4","1.6"
"569","Marvin Jones Jr.","WR","FA","-1.2","0","-","0","2.2","0.5","-","-","-","-","-","-","-","-","-","-","-","-","0.3","1.5"
"570","Willie Snead IV","WR","FA","-","-","-","0.9","-","-","-","0","-","0","-","-","-","-","-","0.5","-","-","0.4","1.4"
"571","Alex Armah Jr.","RB","FA","-","-","-","-","-","-","-","0","0","0.3","-","-","-","-","0","0","0","1","0.2","1.3"
"571","Kene Nwangwu","RB","NYJ","-","-","-","-","-","-","0","-","-","0.9","-","0","-","0.3","0.1","0","0","0","0.2","1.3"
"571","Jashaun Corbin","RB","NE","-","-","-","-","-","-","-","0","-","1.3","BYE","-","-","-","-","-","-","0","0.4","1.3"
"571","Devine Ozigbo","RB","FA","-","-","-","-","-","1.3","-","0","-","-","-","-","-","-","-","-","-","-","0.7","1.3"
"575","Malik Taylor","WR","FA","-","-","-","-","-","-","-","0","0.7","0.6","-","-","-","-","-","-","-","-","0.4","1.3"
"576","Sean Clifford","QB","CIN","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","1.3","-","0.6","1.3"
"577","John FitzPatrick","TE","GB","-","-","0","-","0","BYE","-","0","-","0","-","-","-","-","-","-","-","1.2","0.2","1.2"
"577","Ross Dwelley","TE","DET","0","0","0","0","0","0","1.2","0","BYE","0","0","0","0","-","-","-","-","-","0.1","1.2"
"577","Eric Saubert","TE","SEA","-","-","-","-","BYE","-","-","-","0","0","-","0","0.5","0","-","0","0.2","0.5","0.2","1.2"
"577","Jakob Johnson","RB","HOU","-","-","0","1.2","0","0","0","0","-","-","-","-","-","0","0","0","0","0","0.1","1.2"
"581","Jonathan Ward","RB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","0","-","0","1.1","0","0.2","1.1"
"581","Anthony McFarland Jr.","RB","FA","1.1","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","0.4","1.1"
"581","Chris Evans","RB","FA","1.1","-","-","-","0","0","-","0","0","0","0","-","-","-","-","-","-","-","0.2","1.1"
"581","Kenyan Drake","RB","FA","-","-","1.1","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0.4","1.1"
"581","Collin Johnson","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.1","0","0.4","1.1"
"586","Cody Thompson","WR","FA","-","-","-","1","-","0","0","-","-","-","-","-","-","-","-","-","-","-","0.3","1"
"587","Tucker Fisk","TE","LAC","-","-","-","-","BYE","-","0","-","0","-","-","-","-","-","0.9","0","0","0","0.2","0.9"
"588","Austin Trammell","WR","JAC","-","0","-","0","0","-2","0","0","0.6","-","2.3","0","0","0","0","0","0","0","0.1","0.9"
"589","AJ McCarron","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0.8","0.4","0.8"
"590","Evan Hull","RB","FA","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7"
"591","Logan Woodside","QB","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7","0.7"
"592","Cole Fotheringham","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0","-","0.3","0.6"
"592","Kevin Rader","TE","FA","-","-","-","-","0","0","-","0","0","0","0","0","0","0","0","0","0.6","0","0","0.6"
"592","Mason Kinsey","WR","TEN","-","-","0","0","-","-","BYE","-","-","-","-","-","-","-","0","0.6","0","0","0.1","0.6"
"595","Dee Eskridge","WR","MIA","-","-","-","-","-","-","-","-0.5","0","BYE","0","1","-","-","-","-","-","-","0.1","0.5"
"596","Jesper Horsted","TE","FA","0","-","-","-","-","-","0.4","-","0","-","0","-","-","-","0","-","-","-","0.1","0.4"
"597","Adam Prentice","RB","DEN","0","-","-","-1","0","-","-","-","BYE","0","-","0","0","0","0","0","1.4","0","0","0.4"
"598","Colton Dowell","WR","BAL","-","-","-","0","-","0","-","-","-","-","0","0","0","0","0","0.3","0","-","0","0.3"
"598","Nick Vannett","TE","MIN","-","-","-","-","-","-","-","-","0","0","0","-","BYE","0","0","0","0","0.3","0","0.3"
"598","Reggie Gilliam","RB","BUF","0","0.3","0","0","0","0","0","0","-","0","0","0","BYE","0","0","0","0","0","0","0.3"
"601","Kwamie Lassiter II","WR","FA","-","-","-","-","0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2"
"601","Antoine Green","WR","FA","-","0.2","-","-","0","0","0","0","-","0","-","-","-","-","-","-","-","0","0","0.2"
"601","Giovanni Ricci","TE","FA","0.2","0","-","0","-","0","-","-","0","-","-","-","-","0","-","-","-","-","0","0.2"
"604","Dalton Keene","TE","FA","-","-","0","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"604","Dax Milne","WR","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Stephen Anderson","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"604","Terrell Bynum","WR","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Henry Pearson","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"604","Marquez Callaway","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"604","James Robinson","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"604","Aaron Rodgers","QB","PIT","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Hunter Long","TE","JAC","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","-","-","-","-","0","0"
"604","Kirk Merritt","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Hunter Kampmoyer","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Chris Blair","WR","ATL","-","-","-","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","0","0"
"604","Noah Togiai","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Irvin Charles","WR","NYJ","-","-","-","-","0","0","BYE","-","0","0","0","0","-","0","0","0","0","0","0","0"
"604","Dan Chisena","WR","CAR","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","-","-","0","0"
"604","Brittain Brown","RB","CHI","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0"
"604","Godwin Igwebuike","RB","FA","0","-","-","-","-","-","0","0","0","-","-","-","0","0","0","-","0","-","0","0"
"604","Chris Pierce Jr.","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Cephus Johnson III","WR","FA","0","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Zach Gentry","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Ben Mason","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Skylar Thompson","QB","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Parker Hesse","TE","FA","0","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"604","Matthew Wright","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Tay Martin","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"604","Michael Bandy","WR","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"604","Travis Vokolek","TE","ARI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"604","Chase Cota","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Ryan Miller","WR","TB","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"604","Lucky Jackson","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"604","Ethan Fernea","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Blake Whiteheart","TE","CLE","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Anthony Firkser","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Jeremy McNichols","RB","WAS","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","0","0","0"
"604","Travis Homer","RB","CHI","0","-","0","0","-","-","0","0","-","-","-","0","BYE","0","0","-","-","0","0","0"
"604","Marlon Mack","RB","FA","0","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Josh Pederson","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","0","0"
"604","Sam Ehlinger","QB","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","0","0"
"604","Kearis Jackson","WR","FA","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Matt Bushman","TE","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Tre' McKitty","TE","FA","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Jordan Thomas","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"604","Austin Walter","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Corey Clement","RB","FA","-","-","-","-","0","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Easop Winston Jr.","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Jacob Eason","QB","FA","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"604","Sean McKeon","TE","IND","-","-","-","0","0","0","-","0","0","0","0","0","0","-","-","-","-","-","0","0"
"604","Matthew Slater","WR","FA","-","-","-","0","0","-","0","-","-","-","-","-","-","0","-","-","0","0","0","0"
"604","Matt Sokol","TE","PIT","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","0","0","0","0","0"
"604","SaRodorick Thompson Jr.","RB","FA","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Phillip Dorsett II","WR","LV","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0"
"604","Mohamed Ibrahim","RB","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Dwayne Washington","RB","FA","-","-","-","-","-","-","0","0","-","0","-","-","0","-","-","-","-","-","0","0"
"604","Isaiah Winstead","WR","FA","-","-","-","0","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Jaelon Darden","WR","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Jordan Mims","RB","TEN","-","-","-","-","0","0","BYE","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","JaMycal Hasty","RB","MIA","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Tanner Conner","TE","MIA","-","-","-","-","-","0","0","-","-","BYE","-","-","0","-","-","-","-","-","0","0"
"604","Darrell Daniels","TE","FA","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","J.P. Holtz","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Malik Davis","RB","DAL","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","0","-","-","-","0","0"
"604","Rodney Williams","TE","FA","-","-","-","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"604","N'Keal Harry","WR","FA","-","-","-","-","0","0","0","0","0","0","0","0","-","-","-","-","-","-","0","0"
"604","Patrick Laird","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Amari Rodgers","WR","FA","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Chris Oladokun","QB","KC","-","-","-","-","-","0","-","0","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Tre'Quan Smith","WR","FA","0","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Malik Cunningham","QB","DET","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","0","0","0"
"604","Bryant Koback","RB","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","James Winchester","TE","KC","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Julius Chestnut","RB","TEN","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Damiere Byrd","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"604","Brayden Willis","TE","FA","-","-","0","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0"
"604","Shedrick Jackson","WR","LV","-","-","-","-","-","-","-","-","-","0","0","-","BYE","-","-","-","-","-","0","0"
"604","Dareke Young","WR","SEA","-","-","-","-","BYE","-","-","-","-","0","-","-","-","0","0","0","-","0","0","0"
"604","Brady Russell","TE","SEA","-","-","0","-","BYE","-","0","0","-","0","0","-","0","0","0","0","-","0","0","0"
"604","David Sills V","WR","ATL","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","-","-","-","0","0"
"604","Leroy Watson IV","TE","LV","-","-","-","-","-","-","-","-","-","0","-","-","BYE","0","0","-","-","0","0","0"
"604","Tyree Jackson","TE","WAS","-","-","-","-","-","-","-","-","-","0","0","-","-","BYE","-","-","-","-","0","0"
"604","Dylan Drummond","WR","ATL","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"604","Justin Hardee Sr.","WR","FA","-","-","0","-","0","-","-","-","-","-","-","-","0","0","0","0","-","0","0","0"
"604","Andy Isabella","WR","FA","-","-","0","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Stanley Morgan Jr.","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"604","Tyler Kroft","TE","FA","-","-","-","-","-","-","-","0","-","-","0","0","-","-","0","-","-","-","0","0"
"604","Johnny Johnson III","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Albert Okwuegbunam Jr.","TE","LV","-","-","-","-","-","-","-","-","0","-","0","0","0","-","-","-","-","-","0","0"
"604","Montrell Washington","WR","FA","-","-","0","0","0","0","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Devon Allen","WR","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Zack Kuntz","TE","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Andre Baccellia","WR","ARI","-","-","-","-","-","-","-","0","0","-","0","0","0","BYE","-","-","-","-","0","0"
"604","DJ Turner","WR","FA","-","-","-","-","-","-","-","0","0","-","0","-","-","0","0","0","-","0","0","0"
"604","Jalen Virgil","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Max Duggan","QB","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"604","Juwann Winfree","WR","FA","0","-","-","-","-","-","-","0","0","0","-","-","-","-","-","-","-","-","0","0"
"698","Kyle Trask","QB","FA","-","-","-","-","-","-","-","-","-","-0.1","-","0","-","-","-","-","-","-","-0.1","-0.1"
"699","Teddy Bridgewater","QB","TB","-","-","-","-","-0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.2","-0.2"
"699","Jonathan Williams","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.2","-","-","-","-0.2","-0.2"
"701","Matt Barkley","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.3","-","-0.3","-0.3"
"702","Nathan Peterman","QB","FA","-","-","-","-","-","-","-0.4","-","-","-","-","-","-","-","-","-","-","0","-0.2","-0.4"
"703","David Wells","TE","FA","-","-1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-0.5","-1"
"703","Deon Jackson","RB","FA","-1.2","-","-","-","-","-","-","-","0.2","-","-","-","-","-","-","-","-","-","-0.5","-1"
"705","Kyle Allen","QB","DET","-","-0.2","-0.2","-0.3","-","0","-","-","BYE","-","-0.2","-","-","-","-0.2","-","-0.2","-","-0.2","-1.3"
"706","James Proche II","WR","TEN","-","-","-","-","-","-","BYE","-","0","-2","0","0","0","0","0","0","0","0","-0.2","-2"
"707","Trent Taylor","WR","SF","0","0","-","0","0","0","0","-0.2","0","0","0","0","-","0","-2","0","0","0","-0.1","-2.2"
""
""
