RK,PLAYER NAME,TEAM,POS,BEST,WORST,AVG.,STD.DEV,PROJ,POS_RK,ND,ADD
285,Hassan Haskins,LAC,RB84,263,312,275.8,18.4,#N/A,84,#N/A,Hassan Haskins
286,Emari Demercado,ARI,RB85,265,311,276.2,17.5,#N/A,85,#N/A,#N/A
287,KeAndre Lambert-Smith,LAC,WR118,218,275,253.7,25.4,#N/A,118,#N/A,#N/A
288,Devin Neal,NO,RB86,263,306,280.4,20.1,#N/A,86,#N/A,Devin Neal
289,Zay Jones,ARI,WR119,257,285,272.8,11.4,#N/A,119,#N/A,Zay Jones
290,Davis Allen,LAR,TE52,251,270,258.7,8.2,0.64,52,#N/A,#N/A
291,Luke Schoonmaker,DAL,TE53,250,296,273.3,19.6,0.50,53,#N/A,#N/A
292,Jarquez Hunter,LAR,RB87,266,310,282.4,18.8,#N/A,87,#N/A,Jarquez Hunter
293,Hunter Long,JAC,TE54,229,284,262,23.8,0.33,54,#N/A,Hunter Long
294,Kyle Williams,NE,WR120,238,279,263,17.9,#N/A,120,#N/A,#N/A
295,Jaxson Dart,NYG,QB34,221,316,277.8,37.6,1.29,34,#N/A,Jaxson Dart
296,Russell Gage Jr.,SF,WR121,211,278,244.5,33.5,#N/A,121,#N/A,Russell Gage Jr.
297,Jaleel McLaughlin,DEN,RB88,259,303,280.3,17.3,#N/A,88,#N/A,Jaleel McLaughlin
298,Charlie Kolar,BAL,TE55,256,283,272,11.6,0.17,55,#N/A,#N/A
299,Ben Sinnott,WAS,TE56,249,295,273.7,18.9,0.17,56,#N/A,#N/A
300,Marquez Valdes-Scantling,SF,WR122,226,280,253,27,#N/A,122,#N/A,#N/A
301,Trey Sermon,PIT,RB89,264,308,284.5,18.9,#N/A,89,#N/A,Trey Sermon
302,Josh Oliver,MIN,TE57,248,293,274.3,19.1,0.17,57,#N/A,#N/A
303,Harrison Bryant,HOU,TE58,252,287,275,16.3,0.09,58,#N/A,#N/A
304,Luke McCaffrey,WAS,WR123,262,290,275,11.5,#N/A,123,#N/A,Luke McCaffrey
305,Darnell Washington,PIT,TE59,272,278,275.3,2.5,0.08,59,#N/A,Darnell Washington
306,Arian Smith,NYJ,WR124,253,263,258,5,#N/A,124,#N/A,#N/A
307,Greg Dortch,ARI,WR125,243,280,261.5,18.5,#N/A,125,#N/A,Greg Dortch
308,Jamari Thrash,CLE,WR126,259,265,262,3,#N/A,126,#N/A,#N/A
309,Van Jefferson,TEN,WR127,260,266,263,3,#N/A,127,#N/A,Van Jefferson
310,Sincere McCormick,SF,RB90,269,313,290.3,19,#N/A,90,#N/A,Sincere McCormick
311,Donovan Edwards,WAS,RB91,271,315,290.5,19,#N/A,91,#N/A,Donovan Edwards
312,Tim Patrick,JAC,WR128,252,281,266.5,14.5,#N/A,128,#N/A,Tim Patrick
313,Terrance Ferguson,LAR,TE60,250,284,267,17,#N/A,60,#N/A,#N/A
314,Kimani Vidal,LAC,RB92,270,314,291.5,18.8,#N/A,92,#N/A,Kimani Vidal
315,Javon Baker,PHI,WR129,254,283,268.5,14.5,#N/A,129,#N/A,Javon Baker
316,Kylen Granson,PHI,TE61,281,292,285,5,#N/A,61,#N/A,#N/A
317,Cam Akers,MIN,RB93,228,228,228,0,#N/A,93,#N/A,#N/A
318,Tai Felton,MIN,WR130,260,289,274.5,14.5,#N/A,130,#N/A,#N/A
319,Xavier Restrepo,TEN,WR131,266,288,277,11,#N/A,131,#N/A,Xavier Restrepo
320,John Metchie III,PHI,WR132,278,286,282,4,#N/A,132,#N/A,#N/A
321,Malik Heath,GB,WR133,254,254,254,0,#N/A,133,#N/A,#N/A
322,Kyle Juszczyk,SF,RB94,256,256,256,0,#N/A,94,#N/A,#N/A
323,Dare Ogunbowale,HOU,RB95,257,257,257,0,#N/A,95,#N/A,#N/A
324,Tez Johnson,TB,WR134,279,294,286.5,7.5,#N/A,134,#N/A,Tez Johnson
325,Anthony Richardson Sr.,IND,QB35,268,317,297.7,21.3,1.08,35,#N/A,Anthony Richardson Sr.
326,Trent Sherfield Sr.,DEN,WR135,261,261,261,0,#N/A,135,#N/A,#N/A
327,Tyler Shough,NO,QB36,269,318,298.7,21.3,0.40,36,#N/A,Tyler Shough
328,Julian Hill,MIA,TE62,264,264,264,0,#N/A,62,#N/A,Julian Hill
329,Hunter Luepke,DAL,RB96,264,264,264,0,#N/A,96,#N/A,#N/A
330,Jimmy Garoppolo,LAR,QB37,270,319,299.7,21.3,0.24,37,#N/A,Jimmy Garoppolo
331,Drew Sample,CIN,TE63,266,266,266,0,#N/A,63,#N/A,#N/A
332,Zach Wilson,MIA,QB38,271,320,300.7,21.3,0.10,38,#N/A,Zach Wilson
333,KhaDarel Hodge,ATL,WR136,267,267,267,0,#N/A,136,#N/A,KhaDarel Hodge
334,Alec Ingold,MIA,RB97,267,267,267,0,#N/A,97,#N/A,#N/A
335,Dee Eskridge,MIA,WR137,268,268,268,0,#N/A,137,#N/A,Dee Eskridge
336,Kirk Cousins,ATL,QB39,272,321,301.7,21.3,#N/A,39,#N/A,Kirk Cousins
337,Mo Alie-Cox,IND,TE64,269,269,269,0,#N/A,64,#N/A,#N/A
338,Ben Skowronek,PIT,WR138,270,270,270,0,#N/A,138,#N/A,#N/A
339,Dillon Gabriel,CLE,QB40,273,322,302.7,21.3,#N/A,40,#N/A,Dillon Gabriel
340,Ryan Miller,TB,WR139,271,271,271,0,#N/A,139,#N/A,Ryan Miller
341,Joe Milton III,DAL,QB41,274,323,303.7,21.3,#N/A,41,#N/A,Joe Milton III
342,Daniel Bellinger,NYG,TE65,273,273,273,0,#N/A,65,#N/A,#N/A
343,Stone Smartt,NYJ,TE66,291,298,294.5,3.5,#N/A,66,#N/A,Stone Smartt
344,Mitchell Evans,CAR,TE67,292,297,294.5,2.5,#N/A,67,#N/A,#N/A
345,Bryce Oliver,TEN,WR140,274,274,274,0,#N/A,140,#N/A,Bryce Oliver
346,Kenny Pickett,LV,QB42,275,324,304.7,21.3,#N/A,42,#N/A,Kenny Pickett
347,Adam Prentice,DEN,RB98,275,275,275,0,#N/A,98,#N/A,#N/A
348,Derius Davis,LAC,WR141,275,275,275,0,#N/A,141,#N/A,Derius Davis
349,Ashton Dulin,IND,WR142,276,276,276,0,#N/A,142,#N/A,#N/A
350,Tyrell Shavers,BUF,WR143,276,276,276,0,#N/A,143,#N/A,Tyrell Shavers
351,Jaylen Wright,MIA,RB99,277,277,277,0,#N/A,99,#N/A,Jaylen Wright
352,Rasheen Ali,BAL,RB100,278,278,278,0,#N/A,100,#N/A,#N/A
353,Justin Watson,HOU,WR144,279,279,279,0,#N/A,144,#N/A,Justin Watson
354,John FitzPatrick,GB,TE68,279,279,279,0,#N/A,68,#N/A,John FitzPatrick
355,Xavier Smith,LAR,WR145,280,280,280,0,#N/A,145,#N/A,Xavier Smith
356,Jason Brownlee,KC,WR146,281,281,281,0,#N/A,146,#N/A,Jason Brownlee
357,Nikko Remigio,KC,WR147,283,283,283,0,#N/A,147,#N/A,Nikko Remigio
358,Lucas Krull,DEN,TE69,285,285,285,0,#N/A,69,#N/A,Lucas Krull
359,Payne Durham,TB,TE70,286,286,286,0,#N/A,70,#N/A,Payne Durham
