"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"413","Tai Felton",MIN,"WR167","343","343","343.0","0.0"
"414","Andy Dalton",CAR,"QB50","344","344","344.0","0.0"
"415","Shedrick Jackson",LV,"WR168","344","344","344.0","0.0"
"416","Patrick Ricard",BAL,"RB111","345","345","345.0","0.0"
"417","Davis Mills",HOU,"QB51","345","345","345.0","0.0"
"418","Mac Jones",SF,"QB52","346","346","346.0","0.0"
"419","Kylen Granson",PHI,"TE88","346","346","346.0","0.0"
"420","Jimmy Garoppolo",LAR,"QB53","347","347","347.0","0.0"
"421","Drew Ogletree",IND,"TE89","347","347","347.0","0.0"
"422","Mason Rudolph",PIT,"QB54","348","348","348.0","0.0"
"423","Devin Culp",TB,"TE90","348","348","348.0","0.0"
"424","Joshua Dobbs",NE,"QB55","349","349","349.0","0.0"
"425","Josiah Deguara",ARI,"TE91","349","349","349.0","0.0"
"426","Mitchell Trubisky",BUF,"QB56","350","350","350.0","0.0"
"427","Ben Sims",MIN,"TE92","350","350","350.0","0.0"
"428","Sam Howell",PHI,"QB57","351","351","351.0","0.0"
"429","Drew Lock",SEA,"QB58","352","352","352.0","0.0"
"430","Brenden Bates",CLE,"TE93","352","352","352.0","0.0"
"431","Teddy Bridgewater",TB,"QB59","353","353","353.0","0.0"
"432","Michael Bandy",DEN,"WR169","353","353","353.0","0.0"
"433","Spencer Rattler",NO,"QB60","354","354","354.0","0.0"
"434","Nick Kallerup",SEA,"TE94","354","354","354.0","0.0"
"435","Max Brosmer",MIN,"QB61","355","355","355.0","0.0"
"436","Ronnie Rivers",LAR,"RB112","356","356","356.0","0.0"
"437","Tyson Bagent",CHI,"QB62","356","356","356.0","0.0"
"438","Nick Mullens",JAC,"QB63","357","357","357.0","0.0"
"439","Jarrett Stidham",DEN,"QB64","358","358","358.0","0.0"
"440","Ben Skowronek",PIT,"WR170","358","358","358.0","0.0"
"441","Nick Vannett",LAR,"TE95","359","359","359.0","0.0"
"442","Kyle Allen",DET,"QB65","359","359","359.0","0.0"
"443","Brandon Allen",TEN,"QB66","360","360","360.0","0.0"
"444","Kalel Mullings",TEN,"RB113","360","360","360.0","0.0"
"445","Russell Wilson",NYG,"QB67","361","361","361.0","0.0"
"446","Cooper Rush",BAL,"QB68","362","362","362.0","0.0"
"447","Coleman Owen",IND,"WR171","362","362","362.0","0.0"
"448","C.J. Ham",MIN,"RB114","363","363","363.0","0.0"
"449","Will Howard",PIT,"QB69","363","363","363.0","0.0"
"450","Tanner McKee",PHI,"QB70","364","364","364.0","0.0"
"451","Jalen Royals",KC,"WR172","364","364","364.0","0.0"
"452","Tom Kennedy",DET,"WR173","365","365","365.0","0.0"
"453","Dillon Gabriel",CLE,"QB71","365","365","365.0","0.0"
"454","Nathan Carter",ATL,"RB115","366","366","366.0","0.0"
"455","Connor Heyward",PIT,"TE96","367","367","367.0","0.0"
"456","Myles Price",MIN,"WR174","368","368","368.0","0.0"
"457","Dalen Cambre",NYG,"WR175","370","370","370.0","0.0"
"458","Laquon Treadwell",IND,"WR176","372","372","372.0","0.0"
"459","British Brooks",HOU,"RB116","373","373","373.0","0.0"
"460","Brittain Brown",CHI,"RB117","374","374","374.0","0.0"
"461","Nikko Remigio",KC,"WR177","375","375","375.0","0.0"
"462","Kameron Johnson",TB,"WR178","376","376","376.0","0.0"
"463","Ben Yurosek",MIN,"TE97","377","377","377.0","0.0"
"464","David Martin-Robinson",TEN,"TE98","378","378","378.0","0.0"
"465","Kevin Marks Jr.",FA,"RB118","379","379","379.0","0.0"
"466","Payne Durham",TB,"TE99","380","380","380.0","0.0"
"467","Robert Tonyan",KC,"TE100","381","381","381.0","0.0"
"468","Reggie Gilliam",BUF,"RB119","382","382","382.0","0.0"
"469","Cam Grandy",CIN,"TE101","384","384","384.0","0.0"
"470","Eric Gray",NYG,"RB120","385","385","385.0","0.0"
"471","Sione Vaki",DET,"RB121","386","386","386.0","0.0"
"472","Kene Nwangwu",NYJ,"RB122","387","387","387.0","0.0"
"473","Chris Manhertz",NYG,"TE102","388","388","388.0","0.0"
"474","Jack Westover",NE,"TE103","389","389","389.0","0.0"
"475","Harrison Bryant",HOU,"TE104","390","390","390.0","0.0"
"476","Jordan Franks",FA,"TE105","391","391","391.0","0.0"
"477","Teagan Quitoriano",ATL,"TE106","392","392","392.0","0.0"
"478","Giovanni Ricci",DET,"TE107","393","393","393.0","0.0"
"479","Carter Runyon",LV,"TE108","394","394","394.0","0.0"
