"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"415","George Holani",SEA,"RB101","323","323","323.0","0.0"
"416","Sione Vaki",DET,"RB102","324","324","324.0","0.0"
"417","Kevin Austin Jr.",NO,"WR152","326","326","326.0","0.0"
"418","Devontez Walker",BAL,"WR153","328","328","328.0","0.0"
"419","Lew Nichols III",PIT,"RB103","329","329","329.0","0.0"
"420","Stephen Carlson",CHI,"TE91","330","330","330.0","0.0"
"421","Teagan Quitoriano",ATL,"TE92","330","330","330.0","0.0"
"422","Devin Culp",TB,"TE93","332","332","332.0","0.0"
"423","Marcedes Lewis",DEN,"TE94","339","339","339.0","0.0"
"424","Hayden Rucci",MIA,"TE95","340","340","340.0","0.0"
"425","LaJohntay Wester",BAL,"WR154","340","340","340.0","0.0"
"426","Xavier Weaver",ARI,"WR155","344","352","348.0","4.0"
"427","Cameron Latu",PHI,"TE96","341","341","341.0","0.0"
"428","Jake Bobo",SEA,"WR156","342","342","342.0","0.0"
"429","Brandon Smith",NYJ,"WR157","346","346","346.0","0.0"
"430","Robbie Chosen",WAS,"WR158","347","347","347.0","0.0"
"431","Xavier Gipson",PHI,"WR159","349","349","349.0","0.0"
"432","Simi Fehoko",ARI,"WR160","350","350","350.0","0.0"
"433","Ke'Shawn Williams",PIT,"WR161","353","353","353.0","0.0"
"434","Darius Cooper",PHI,"WR162","354","354","354.0","0.0"
"435","Dylan Drummond",ATL,"WR163","355","355","355.0","0.0"
