RK,PLAYER NAME,TEAM,POS,BEST,WORST,AVG.,STD.DEV,PROJ,POS_RK,ND,ADD
278,Elijah Mitchell,KC,RB97,247,304,274.6,11.9,#N/A,97,#N/A,Elijah Mitchell
279,Anthony Richardson Sr.,IND,QB35,236,372,277.5,24.3,1.08,35,#N/A,Anthony Richardson Sr.
280,Emari Demercado,ARI,RB98,268,420,287.8,32.5,#N/A,98,#N/A,Emari Demercado
281,Audric Estime,PHI,RB99,262,313,277.8,11.3,#N/A,99,#N/A,Audric Estime
282,Kimani Vidal,LAC,RB100,271,397,293.8,28,#N/A,100,#N/A,Kimani Vidal
283,Michael Mayer,LV,TE37,160,216,191.8,17.7,2.70,37,#N/A,Michael Mayer
284,Mac Jones,SF,QB36,55,345,202.9,99.7,0.40,36,#N/A,Mac Jones
285,AJ Barner,SEA,TE38,184,243,217.1,17.3,2.53,38,#N/A,AJ Barner
286,Will Dissly,LAC,TE39,204,260,223.3,16.5,2.31,39,#N/A,Will Dissly
287,Tyler Higbee,LAR,TE40,182,232,204.4,18.8,2.13,40,#N/A,Tyler Higbee
288,Noah Gray,KC,TE41,185,240,213,17.7,2.01,41,#N/A,Noah Gray
289,Jaylin Lane,WAS,WR112,225,296,253.6,20.4,#N/A,112,#N/A,Jaylin Lane
290,Dawson Knox,BUF,TE42,214,242,227.8,9.9,1.84,42,#N/A,Dawson Knox
291,Zay Jones,ARI,WR113,233,287,255.8,13.4,#N/A,113,#N/A,Zay Jones
292,Isaiah Likely,BAL,TE43,179,228,210.6,19.5,1.77,43,#N/A,Isaiah Likely
293,Austin Hooper,NE,TE44,209,268,235.5,16.7,1.59,44,#N/A,Austin Hooper
294,Mack Hollins,NE,WR114,233,309,257.7,22.1,#N/A,114,#N/A,Mack Hollins
295,Tanner Conner,MIA,TE45,174,306,220.7,37.6,1.52,45,#N/A,Tanner Conner
296,Gunnar Helm,TEN,TE46,223,275,249.5,18.3,1.28,46,#N/A,Gunnar Helm
297,Luke Farrell,SF,TE47,202,288,236.7,24.9,1.24,47,#N/A,Luke Farrell
298,Kalif Raymond,DET,WR115,209,288,245,24.4,#N/A,115,#N/A,Kalif Raymond
299,Jordan Whittington,LAR,WR116,241,288,265.6,16.2,#N/A,116,#N/A,Jordan Whittington
300,Tommy Tremble,CAR,TE48,240,279,257,15.4,1.18,48,#N/A,Tommy Tremble
301,Isaiah Bond,CLE,WR117,263,320,285,17.2,#N/A,117,#N/A,Isaiah Bond
302,Russell Gage Jr.,SF,WR118,221,269,244.5,17.9,#N/A,118,#N/A,Russell Gage Jr.
303,Cade Stover,HOU,TE49,232,287,252,20.6,1.09,49,#N/A,Cade Stover
304,Adam Trautman,DEN,TE50,247,257,253.2,4.4,0.84,50,#N/A,Adam Trautman
305,Jeremy Ruckert,NYJ,TE51,265,298,280.7,11.8,0.70,51,#N/A,Jeremy Ruckert
306,Jamari Thrash,CLE,WR119,239,296,267.8,18.2,#N/A,119,#N/A,Jamari Thrash
307,Parker Washington,JAC,WR120,221,305,269.2,24.8,#N/A,120,#N/A,Parker Washington
308,Greg Dortch,ARI,WR121,246,305,270.8,21.4,#N/A,121,#N/A,Greg Dortch
309,Luke Musgrave,GB,TE52,208,302,247.8,30.7,0.64,52,#N/A,Luke Musgrave
310,Daniel Bellinger,NYG,TE53,255,319,276.8,20.4,0.50,53,#N/A,Daniel Bellinger
311,KeAndre Lambert-Smith,LAC,WR122,223,391,296,51.5,#N/A,122,#N/A,KeAndre Lambert-Smith
312,Elijah Moore,BUF,WR123,238,294,278.8,19,#N/A,123,#N/A,Elijah Moore
313,Tyler Johnson,NYJ,WR124,222,274,253.2,24.7,#N/A,124,#N/A,Tyler Johnson
314,Terrance Ferguson,LAR,TE54,229,360,261.4,49.5,0.33,54,#N/A,Terrance Ferguson
315,Lucas Krull,DEN,TE55,221,298,263,30.1,0.17,55,#N/A,Lucas Krull
316,Jimmy Garoppolo,LAR,QB37,80,330,265.4,94.2,0.24,37,#N/A,Jimmy Garoppolo
317,Justin Watson,HOU,WR125,214,319,265.4,37.4,#N/A,125,#N/A,Justin Watson
318,Craig Reynolds,DET,RB101,276,317,289.3,14.3,#N/A,101,#N/A,Craig Reynolds
319,Kendrick Bourne,SF,WR126,241,295,268.8,20.3,#N/A,126,#N/A,Kendrick Bourne
320,Elijah Higgins,ARI,TE56,256,304,270,18.6,0.17,56,#N/A,Elijah Higgins
321,Charlie Kolar,BAL,TE57,242,304,270.2,23.3,0.17,57,#N/A,Charlie Kolar
322,Luke Schoonmaker,DAL,TE58,244,318,273.4,25.2,0.09,58,#N/A,Luke Schoonmaker
323,Julian Hill,MIA,TE59,252,302,275,16.8,0.08,59,#N/A,Julian Hill
324,Josh Oliver,MIN,TE60,245,289,275.4,15.7,#N/A,60,#N/A,Josh Oliver
325,Alec Ingold,MIA,RB102,263,320,285.4,18.9,#N/A,102,#N/A,Alec Ingold
326,Chimere Dike,TEN,WR127,266,334,290,27,#N/A,127,#N/A,Chimere Dike
327,Savion Williams,GB,WR128,230,344,290.2,43.3,#N/A,128,#N/A,Savion Williams
328,Kirk Cousins,ATL,QB38,86,351,263.8,104,0.10,38,#N/A,Kirk Cousins
329,Hassan Haskins,LAC,RB103,270,333,295.2,28.1,#N/A,103,#N/A,Hassan Haskins
330,Kalel Mullings,TEN,RB104,263,339,295.4,25.4,#N/A,104,#N/A,Kalel Mullings
331,Tai Felton,MIN,WR129,219,406,299.4,70,#N/A,129,#N/A,Tai Felton
332,David Moore,CAR,WR130,207,297,273.5,38.4,#N/A,130,#N/A,David Moore
333,Trent Sherfield Sr.,DEN,WR131,259,298,280,17.7,#N/A,131,#N/A,Trent Sherfield Sr.
334,Mo Alie-Cox,IND,TE61,274,292,282.8,7.8,#N/A,61,#N/A,Mo Alie-Cox
335,Chris Godwin Jr.,TB,WR132,185,315,242.3,54.2,#N/A,132,#N/A,Chris Godwin Jr.
336,Tez Johnson,TB,WR133,228,458,320.2,77.2,#N/A,133,#N/A,Tez Johnson
337,Van Jefferson,TEN,WR134,193,350,288.3,59.9,#N/A,134,#N/A,Van Jefferson
338,Ben Sinnott,WAS,TE62,233,363,289.3,56,#N/A,62,#N/A,Ben Sinnott
339,KhaDarel Hodge,ATL,WR135,287,301,292,5.5,#N/A,135,#N/A,KhaDarel Hodge
340,Tyler Shough,NO,QB39,282,373,318.6,29.9,#N/A,39,#N/A,Tyler Shough
341,Jalin Hyatt,NYG,WR136,241,385,320.8,48.5,#N/A,136,#N/A,Jalin Hyatt
342,Dee Eskridge,MIA,WR137,282,349,305,26.4,#N/A,137,#N/A,Dee Eskridge
343,Dylan Laube,LV,RB105,252,367,307.3,42.9,#N/A,105,#N/A,Dylan Laube
344,Zach Wilson,MIA,QB40,269,329,309.8,24.2,#N/A,40,#N/A,Zach Wilson
345,Luke McCaffrey,WAS,WR138,274,407,331.2,56.6,#N/A,138,#N/A,Luke McCaffrey
346,Mitchell Evans,CAR,TE63,281,348,314,30.6,#N/A,63,#N/A,Mitchell Evans
347,Grant Calcaterra,PHI,TE64,253,321,283.7,28.2,#N/A,64,#N/A,Grant Calcaterra
348,Darnell Washington,PIT,TE65,280,286,283.7,2.6,#N/A,65,#N/A,Darnell Washington
349,Curtis Samuel,BUF,WR139,265,316,286.3,21.6,#N/A,139,#N/A,Curtis Samuel
350,Stone Smartt,NYJ,TE66,268,364,317.5,36.5,#N/A,66,#N/A,Stone Smartt
351,Johnny Mundt,JAC,TE67,274,303,287.3,11.9,#N/A,67,#N/A,Johnny Mundt
352,Colby Parkinson,LAR,TE68,275,315,289.3,18.2,#N/A,68,#N/A,Colby Parkinson
353,Hunter Luepke,DAL,RB106,281,304,289.7,10.2,#N/A,106,#N/A,Hunter Luepke
354,Chris Moore,WAS,WR140,230,387,296.7,66.2,#N/A,140,#N/A,Chris Moore
355,Xavier Restrepo,TEN,WR141,233,390,296.7,67.4,#N/A,141,#N/A,Xavier Restrepo
356,Malik Heath,GB,WR142,245,331,298.7,38.2,#N/A,142,#N/A,Malik Heath
357,Payne Durham,TB,TE69,249,346,301,39.9,#N/A,69,#N/A,Payne Durham
358,Tylan Wallace,BAL,WR143,254,379,304.7,53.7,#N/A,143,#N/A,Tylan Wallace
359,Arian Smith,NYJ,WR144,292,324,305,13.7,#N/A,144,#N/A,Arian Smith
360,Kylen Granson,PHI,TE70,288,323,307.3,14.5,#N/A,70,#N/A,Kylen Granson
361,John Bates,WAS,TE71,308,314,311.3,2.5,#N/A,71,#N/A,John Bates
362,Brycen Tremayne,CAR,WR145,284,369,313.3,39.4,#N/A,145,#N/A,Brycen Tremayne
363,Scotty Miller,PIT,WR146,279,332,313.7,24.5,#N/A,146,#N/A,Scotty Miller
364,Joe Milton III,DAL,QB41,294,336,313.7,17.3,#N/A,41,#N/A,Joe Milton III
365,Malik Willis,GB,QB42,286,332,315.7,21,#N/A,42,#N/A,Malik Willis
366,Dillon Gabriel,CLE,QB43,306,333,316.3,11.9,#N/A,43,#N/A,Dillon Gabriel
367,Jake Browning,CIN,QB44,289,338,317.3,20.7,#N/A,44,#N/A,Jake Browning
368,Devontez Walker,BAL,WR147,285,404,340.8,53.3,#N/A,147,#N/A,Devontez Walker
369,Derius Davis,LAC,WR148,289,449,351,62.6,#N/A,148,#N/A,Derius Davis
370,Cooper Rush,BAL,QB45,303,340,321.7,15.1,#N/A,45,#N/A,Cooper Rush
371,Tim Patrick,JAC,WR149,254,448,353.5,71.8,#N/A,149,#N/A,Tim Patrick
372,Marcus Mariota,WAS,QB46,290,341,322.7,23.2,#N/A,46,#N/A,Marcus Mariota
373,Sincere McCormick,SF,RB107,264,301,282.5,18.5,#N/A,107,#N/A,Sincere McCormick
374,Bryce Oliver,TEN,WR150,265,397,325.7,54.4,#N/A,150,#N/A,Bryce Oliver
375,Jarrett Stidham,DEN,QB47,297,358,326.3,25,#N/A,47,#N/A,Jarrett Stidham
376,John Metchie III,PHI,WR151,276,397,328.3,50.7,#N/A,151,#N/A,John Metchie III
377,Jimmy Horn Jr.,CAR,WR152,168,409,288.5,120.5,#N/A,152,#N/A,Jimmy Horn Jr.
378,Andy Dalton,CAR,QB48,302,350,329.3,20.1,#N/A,48,#N/A,Andy Dalton
379,Brandon Allen,TEN,QB49,307,361,331.3,22.4,#N/A,49,#N/A,Brandon Allen
380,Darren Waller,MIA,TE72,184,184,184,0,#N/A,72,#N/A,Darren Waller
381,Nick Mullens,JAC,QB50,300,357,334,24.5,#N/A,50,#N/A,Nick Mullens
382,Tyler Goodson,IND,RB108,269,327,298,29,#N/A,108,#N/A,Tyler Goodson
383,Carlos Washington Jr.,ATL,RB109,291,309,300,9,#N/A,109,#N/A,Carlos Washington Jr.
384,Rasheen Ali,BAL,RB110,299,310,304.5,5.5,#N/A,110,#N/A,Rasheen Ali
385,Tyson Bagent,CHI,QB51,298,365,339.7,29.7,#N/A,51,#N/A,Tyson Bagent
386,Tyrod Taylor,NYJ,QB52,283,331,307,24,#N/A,52,#N/A,Tyrod Taylor
387,Brock Wright,DET,TE73,299,316,307.5,8.5,#N/A,73,#N/A,Brock Wright
388,Drew Ogletree,IND,TE74,293,325,309,16,#N/A,74,#N/A,Drew Ogletree
389,Ulysses Bentley IV,IND,RB111,290,331,310.5,20.5,#N/A,111,#N/A,Ulysses Bentley IV
390,Mason Rudolph,PIT,QB53,287,417,346.3,53.7,#N/A,53,#N/A,Mason Rudolph
391,Ashton Dulin,IND,WR153,261,393,344,59,#N/A,153,#N/A,Ashton Dulin
392,Mitchell Trubisky,BUF,QB54,288,339,313.5,25.5,#N/A,54,#N/A,Mitchell Trubisky
393,Jermaine Burton,CIN,WR154,284,346,315,31,#N/A,154,#N/A,Jermaine Burton
394,Charlie Woerner,ATL,TE75,307,323,315,8,#N/A,75,#N/A,Charlie Woerner
395,Hendon Hooker,CAR,QB55,292,344,318,26,#N/A,55,#N/A,Hendon Hooker
396,Sam Howell,PHI,QB56,291,346,318.5,27.5,#N/A,56,#N/A,Sam Howell
397,Drew Sample,CIN,TE76,307,330,318.5,11.5,#N/A,76,#N/A,Drew Sample
398,LaJohntay Wester,BAL,WR155,302,389,349.7,36,#N/A,155,#N/A,LaJohntay Wester
399,Jordan Watkins,SF,WR156,281,361,321,40,#N/A,156,#N/A,Jordan Watkins
400,Riley Leonard,IND,QB57,283,362,322.5,39.5,#N/A,57,#N/A,Riley Leonard
401,Shedeur Sanders,CLE,QB58,311,334,322.5,11.5,#N/A,58,#N/A,Shedeur Sanders
402,Tip Reiman,ARI,TE77,314,332,323,9,#N/A,77,#N/A,Tip Reiman
403,Jason Brownlee,KC,WR157,344,363,352,8,#N/A,157,#N/A,Jason Brownlee
404,Joshua Dobbs,NE,QB59,296,355,325.5,29.5,#N/A,59,#N/A,Joshua Dobbs
405,Adam Prentice,DEN,RB112,308,343,325.5,17.5,#N/A,112,#N/A,Adam Prentice
406,Dareke Young,SEA,WR158,244,244,244,0,#N/A,158,#N/A,Dareke Young
407,Trey Lance,LAC,QB60,310,414,355.7,43.4,#N/A,60,#N/A,Trey Lance
408,Ryan Miller,TB,WR159,300,354,327,27,#N/A,159,#N/A,Ryan Miller
409,Tanner McKee,PHI,QB61,293,363,328,35,#N/A,61,#N/A,Tanner McKee
410,Ian Thomas,LV,TE78,294,364,329,35,#N/A,78,#N/A,Ian Thomas
411,Brevyn Spann-Ford,DAL,TE79,322,336,329,7,#N/A,79,#N/A,Brevyn Spann-Ford
412,Kenny Pickett,LV,QB62,312,349,330.5,18.5,#N/A,62,#N/A,Kenny Pickett
413,Charlie Jones,CIN,WR160,297,392,356.7,42.4,#N/A,160,#N/A,Charlie Jones
414,Davis Mills,HOU,QB63,308,354,331,23,#N/A,63,#N/A,Davis Mills
415,Gardner Minshew II,KC,QB64,318,344,331,13,#N/A,64,#N/A,Gardner Minshew II
416,Patrick Ricard,BAL,RB113,307,356,331.5,24.5,#N/A,113,#N/A,Patrick Ricard
417,Allen Lazard,NYJ,WR161,289,375,332,43,#N/A,161,#N/A,Allen Lazard
418,Jeff Wilson Jr.,MIA,RB114,339,387,358.7,20.5,#N/A,114,#N/A,Jeff Wilson Jr.
419,Javon Baker,PHI,WR162,261,261,261,0,#N/A,162,#N/A,Javon Baker
420,Khalil Herbert,FA,RB115,262,262,262,0,#N/A,115,#N/A,Khalil Herbert
421,Cody Schrader,JAC,RB116,312,360,336,24,#N/A,116,#N/A,Cody Schrader
422,Quinn Ewers,MIA,QB65,313,359,336,23,#N/A,65,#N/A,Quinn Ewers
423,Jacoby Brissett,ARI,QB66,331,342,336.5,5.5,#N/A,66,#N/A,Jacoby Brissett
424,Damien Martinez,SEA,RB117,265,265,265,0,#N/A,117,#N/A,Damien Martinez
425,Anthony Gould,IND,WR163,291,400,362.3,50.5,#N/A,163,#N/A,Anthony Gould
426,Mitchell Tinsley,CIN,WR164,310,390,362.3,37,#N/A,164,#N/A,Mitchell Tinsley
427,Jackson Hawes,BUF,TE80,337,342,339.5,2.5,#N/A,80,#N/A,Jackson Hawes
428,Lucas Scott,BAL,RB118,271,271,271,0,#N/A,118,#N/A,Lucas Scott
429,Durham Smythe,CHI,TE81,328,353,340.5,12.5,#N/A,81,#N/A,Durham Smythe
430,George Holani,SEA,RB119,336,346,341,5,#N/A,119,#N/A,George Holani
431,Oronde Gadsden II,LAC,TE82,275,275,275,0,#N/A,82,#N/A,Oronde Gadsden II
432,Jack Stoll,NO,TE83,333,351,342,9,#N/A,83,#N/A,Jack Stoll
433,Stetson Bennett IV,LAR,QB67,333,352,342.5,9.5,#N/A,67,#N/A,Stetson Bennett IV
434,Harrison Bryant,HOU,TE84,280,280,280,0,#N/A,84,#N/A,Harrison Bryant
435,Chris Manhertz,NYG,TE85,334,356,345,11,#N/A,85,#N/A,Chris Manhertz
436,Pierre Strong Jr.,GB,RB120,282,282,282,0,#N/A,120,#N/A,Pierre Strong Jr.
437,Chris Collier,LV,RB121,288,288,288,0,#N/A,121,#N/A,Chris Collier
438,Cody White,SEA,WR165,313,384,348.5,35.5,#N/A,165,#N/A,Cody White
439,Jordan Mims,TEN,RB122,293,293,293,0,#N/A,122,#N/A,Jordan Mims
440,Samkon Gado,TEN,RB123,294,294,294,0,#N/A,123,#N/A,Samkon Gado
441,Kyle Trask,FA,QB68,295,295,295,0,#N/A,68,#N/A,Kyle Trask
442,DeAndre Carter,CLE,WR166,347,357,352,5,#N/A,166,#N/A,DeAndre Carter
443,Connor Heyward,PIT,TE86,347,357,352,5,#N/A,86,#N/A,Connor Heyward
444,Tyrell Shavers,BUF,WR167,325,382,353.5,28.5,#N/A,167,#N/A,Tyrell Shavers
445,Donovan Edwards,WAS,RB124,298,440,369,71,#N/A,124,#N/A,Donovan Edwards
446,Trey Sermon,PIT,RB125,300,300,300,0,#N/A,125,#N/A,Trey Sermon
447,Blaine Gabbert,FA,QB69,301,301,301,0,#N/A,69,#N/A,Blaine Gabbert
448,Cornelius Johnson,BAL,WR168,301,301,301,0,#N/A,168,#N/A,Cornelius Johnson
449,Eric Saubert,SEA,TE87,352,359,355.5,3.5,#N/A,87,#N/A,Eric Saubert
450,Anthony Miller,BAL,WR169,303,303,303,0,#N/A,169,#N/A,Anthony Miller
451,David Martin-Robinson,TEN,TE88,343,369,356,13,#N/A,88,#N/A,David Martin-Robinson
452,Taylor Heinicke,FA,QB70,304,304,304,0,#N/A,70,#N/A,Taylor Heinicke
453,Keith Kirkwood,BAL,WR170,305,305,305,0,#N/A,170,#N/A,Keith Kirkwood
454,Desmond Ridder,FA,QB71,305,305,305,0,#N/A,71,#N/A,Desmond Ridder
455,Seth Henigan,JAC,QB72,318,396,357,39,#N/A,72,#N/A,Seth Henigan
456,Blake Whiteheart,CLE,TE89,354,360,357,3,#N/A,89,#N/A,Blake Whiteheart
457,John FitzPatrick,GB,TE90,350,366,358,8,#N/A,90,#N/A,John FitzPatrick
458,Teddy Bridgewater,TB,QB73,353,363,358,5,#N/A,73,#N/A,Teddy Bridgewater
459,Nathan Carter,ATL,RB126,311,311,311,0,#N/A,126,#N/A,Nathan Carter
460,Collin Hill,FA,QB74,312,312,312,0,#N/A,74,#N/A,Collin Hill
461,Coleman Owen,IND,WR171,312,312,312,0,#N/A,171,#N/A,Coleman Owen
462,Tyler Scott,IND,WR172,313,313,313,0,#N/A,172,#N/A,Tyler Scott
463,Laquon Treadwell,IND,WR173,314,314,314,0,#N/A,173,#N/A,Laquon Treadwell
464,Devin Leary,FA,QB75,314,314,314,0,#N/A,75,#N/A,Devin Leary
465,Tanner Hudson,CIN,TE91,345,379,362,17,#N/A,91,#N/A,Tanner Hudson
466,Max Brosmer,MIN,QB76,316,316,316,0,#N/A,76,#N/A,Max Brosmer
467,Skyy Moore,SF,WR174,362,396,378,13.9,#N/A,174,#N/A,Skyy Moore
468,Michael Pratt,FA,QB77,317,317,317,0,#N/A,77,#N/A,Michael Pratt
469,Beaux Collins,NYG,WR175,351,393,378.3,19.3,#N/A,175,#N/A,Beaux Collins
470,Hunter Dekkers,NO,QB78,319,319,319,0,#N/A,78,#N/A,Hunter Dekkers
471,Jake Haener,NO,QB79,321,321,321,0,#N/A,79,#N/A,Jake Haener
472,Moliki Matavao,NO,TE92,365,366,365.5,0.5,#N/A,92,#N/A,Moliki Matavao
473,Chris Oladokun,KC,QB80,328,328,328,0,#N/A,80,#N/A,Chris Oladokun
474,Shane Zylstra,DET,TE93,367,370,368.5,1.5,#N/A,93,#N/A,Shane Zylstra
475,Nikko Remigio,KC,WR176,358,380,369,11,#N/A,176,#N/A,Nikko Remigio
476,Brayden Willis,SF,TE94,330,330,330,0,#N/A,94,#N/A,Brayden Willis
477,Sam Ehlinger,DEN,QB81,332,332,332,0,#N/A,81,#N/A,Sam Ehlinger
478,Hunter Cantwell,BAL,QB82,334,334,334,0,#N/A,82,#N/A,Hunter Cantwell
479,Tyler Huntley,BAL,QB83,335,335,335,0,#N/A,83,#N/A,Tyler Huntley
480,Robbie Ouzts,SEA,TE95,335,335,335,0,#N/A,95,#N/A,Robbie Ouzts
481,Jameis Winston,NYG,QB84,337,337,337,0,#N/A,84,#N/A,Jameis Winston
482,Trevor Siemian,TEN,QB85,338,338,338,0,#N/A,85,#N/A,Trevor Siemian
483,Brett Rypien,CIN,QB86,339,339,339,0,#N/A,86,#N/A,Brett Rypien
484,Foster Moreau,NO,TE96,340,340,340,0,#N/A,96,#N/A,Foster Moreau
485,Clayton Tune,GB,QB87,340,340,340,0,#N/A,87,#N/A,Clayton Tune
486,Jack Westover,NE,TE97,374,375,374.5,0.5,#N/A,97,#N/A,Jack Westover
487,Kedon Slovis,ARI,QB88,341,341,341,0,#N/A,88,#N/A,Kedon Slovis
488,Pharaoh Brown,FA,TE98,342,342,342,0,#N/A,98,#N/A,Pharaoh Brown
489,Mason Tipton,NO,WR177,377,405,386.7,13,#N/A,177,#N/A,Mason Tipton
490,Carson Wentz,MIN,QB89,347,347,347,0,#N/A,89,#N/A,Carson Wentz
491,Jake Bobo,SEA,WR178,347,347,347,0,#N/A,178,#N/A,Jake Bobo
492,Drew Lock,SEA,QB90,348,348,348,0,#N/A,90,#N/A,Drew Lock
493,Greg Dulcich,MIA,TE99,348,348,348,0,#N/A,99,#N/A,Greg Dulcich
494,Sam Hartman,WAS,QB91,348,348,348,0,#N/A,91,#N/A,Sam Hartman
495,Ben Yurosek,MIN,TE100,351,351,351,0,#N/A,100,#N/A,Ben Yurosek
496,Ben Chappell,WAS,QB92,352,352,352,0,#N/A,92,#N/A,Ben Chappell
497,Robert Tonyan,KC,TE101,352,352,352,0,#N/A,101,#N/A,Robert Tonyan
498,Gunner Olszewski,NYG,WR179,353,408,380.5,27.5,#N/A,179,#N/A,Gunner Olszewski
499,Ihmir Smith-Marsette,NYG,WR180,354,354,354,0,#N/A,180,#N/A,Ihmir Smith-Marsette
500,Qadir Ismail,NYG,WR181,355,355,355,0,#N/A,181,#N/A,Qadir Ismail
501,Reggie Gilliam,BUF,RB127,355,453,404,49,#N/A,127,#N/A,Reggie Gilliam
502,Dee Williams,NYG,WR182,356,356,356,0,#N/A,182,#N/A,Dee Williams
503,Darius Cooper,PHI,WR183,381,385,383,2,#N/A,183,#N/A,Darius Cooper
504,Sam Giguere,NYG,WR184,358,358,358,0,#N/A,184,#N/A,Sam Giguere
505,Ross Dwelley,FA,TE102,359,359,359,0,#N/A,102,#N/A,Ross Dwelley
506,Lil'Jordan Humphrey,NYG,WR185,359,359,359,0,#N/A,185,#N/A,Lil'Jordan Humphrey
507,Dominic Lovett,DET,WR186,380,399,392.3,8.7,#N/A,186,#N/A,Dominic Lovett
508,Kyle Allen,DET,QB93,360,360,360,0,#N/A,93,#N/A,Kyle Allen
509,Xavier Gipson,NYJ,WR187,371,398,384.5,13.5,#N/A,187,#N/A,Xavier Gipson
510,Konata Mumpfield,LAR,WR188,378,408,392.7,12.3,#N/A,188,#N/A,Konata Mumpfield
511,Zaire Mitchell-Paden,BAL,TE103,361,361,361,0,#N/A,103,#N/A,Zaire Mitchell-Paden
512,Josh Johnson,WAS,QB94,362,362,362,0,#N/A,94,#N/A,Josh Johnson
513,Kene Nwangwu,NYJ,RB128,362,362,362,0,#N/A,128,#N/A,Kene Nwangwu
514,Jamal Agnew,ATL,WR189,376,395,385.5,9.5,#N/A,189,#N/A,Jamal Agnew
515,Alex Bachman,LV,WR190,373,399,386,13,#N/A,190,#N/A,Alex Bachman
516,Jacob Saylors,DET,RB129,365,365,365,0,#N/A,129,#N/A,Jacob Saylors
517,Connor Bazelak,TB,QB95,366,366,366,0,#N/A,95,#N/A,Connor Bazelak
518,Brett Smith,TB,QB96,367,367,367,0,#N/A,96,#N/A,Brett Smith
519,Isaiah Williams,FA,WR191,368,368,368,0,#N/A,191,#N/A,Isaiah Williams
520,Josiah Deguara,ARI,TE104,368,368,368,0,#N/A,104,#N/A,Josiah Deguara
521,Calvin Tyler Jr.,FA,RB130,368,368,368,0,#N/A,130,#N/A,Calvin Tyler Jr.
522,Jordan Moore,CIN,WR192,369,369,369,0,#N/A,192,#N/A,Jordan Moore
523,Maurice Purify,CIN,WR193,370,370,370,0,#N/A,193,#N/A,Maurice Purify
524,Gerald Everett,FA,TE105,370,370,370,0,#N/A,105,#N/A,Gerald Everett
525,Chris Henry,CIN,WR194,371,371,371,0,#N/A,194,#N/A,Chris Henry
526,Travis Vokolek,ARI,TE106,371,371,371,0,#N/A,106,#N/A,Travis Vokolek
527,JaMycal Hasty,MIA,RB131,372,372,372,0,#N/A,131,#N/A,JaMycal Hasty
528,Ko Kieft,TB,TE107,372,372,372,0,#N/A,107,#N/A,Ko Kieft
529,Rakim Jarrett,PIT,WR195,373,373,373,0,#N/A,195,#N/A,Rakim Jarrett
530,Andrew Beck,NYJ,TE108,374,374,374,0,#N/A,108,#N/A,Andrew Beck
531,Ke'Shawn Williams,PIT,WR196,374,374,374,0,#N/A,196,#N/A,Ke'Shawn Williams
532,Jordan Franks,FA,TE109,375,375,375,0,#N/A,109,#N/A,Jordan Franks
533,Ryan Flournoy,DAL,WR197,389,395,392,3,#N/A,197,#N/A,Ryan Flournoy
534,Kameron Johnson,TB,WR198,386,399,392.5,6.5,#N/A,198,#N/A,Kameron Johnson
535,Kevin Austin Jr.,NO,WR199,377,377,377,0,#N/A,199,#N/A,Kevin Austin Jr.
536,Colson Yankoff,WAS,TE110,377,377,377,0,#N/A,110,#N/A,Colson Yankoff
537,Tommy Mellott,NO,WR200,379,379,379,0,#N/A,200,#N/A,Tommy Mellott
538,Jahdae Walker,CHI,WR201,394,394,394,0,#N/A,201,#N/A,Jahdae Walker
539,Velus Jones Jr.,NO,WR202,380,380,380,0,#N/A,202,#N/A,Velus Jones Jr.
540,Trey Palmer,NO,WR203,381,381,381,0,#N/A,203,#N/A,Trey Palmer
541,Cedrick Wilson Jr.,NO,WR204,382,382,382,0,#N/A,204,#N/A,Cedrick Wilson Jr.
542,Tim Jones,MIN,WR205,382,382,382,0,#N/A,205,#N/A,Tim Jones
543,Teagan Quitoriano,ATL,TE111,383,383,383,0,#N/A,111,#N/A,Teagan Quitoriano
544,A.T. Perry,DEN,WR206,383,383,383,0,#N/A,206,#N/A,A.T. Perry
545,Justin Johnson,FA,TE112,384,384,384,0,#N/A,112,#N/A,Justin Johnson
546,Michael Bandy,DEN,WR207,384,384,384,0,#N/A,207,#N/A,Michael Bandy
547,Xavier Weaver,ARI,WR208,391,456,416.3,28.4,#N/A,208,#N/A,Xavier Weaver
548,Thayer Thomas,DEN,WR209,385,385,385,0,#N/A,209,#N/A,Thayer Thomas
549,Kenny McKinley,DEN,WR210,386,386,386,0,#N/A,210,#N/A,Kenny McKinley
550,Myles Price,MIN,WR211,388,407,397.5,9.5,#N/A,211,#N/A,Myles Price
551,Devin Duvernay,CHI,WR212,388,388,388,0,#N/A,212,#N/A,Devin Duvernay
552,Mason Kinsey,TEN,WR213,388,388,388,0,#N/A,213,#N/A,Mason Kinsey
553,James Proche II,TEN,WR214,389,389,389,0,#N/A,214,#N/A,James Proche II
554,Junior Bergen,SF,WR215,392,392,392,0,#N/A,215,#N/A,Junior Bergen
555,Malik Turner,SF,WR216,393,393,393,0,#N/A,216,#N/A,Malik Turner
556,Ronnie Bell,DET,WR217,394,394,394,0,#N/A,217,#N/A,Ronnie Bell
557,Tom Kennedy,DET,WR218,395,395,395,0,#N/A,218,#N/A,Tom Kennedy
558,Isaiah Neyor,GB,WR219,398,398,398,0,#N/A,219,#N/A,Isaiah Neyor
559,Jackson Meeks,DET,WR220,400,400,400,0,#N/A,220,#N/A,Jackson Meeks
560,David Sills V,ATL,WR221,401,401,401,0,#N/A,221,#N/A,David Sills V
561,Will Sheppard,GB,WR222,401,401,401,0,#N/A,222,#N/A,Will Sheppard
