"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"414","Cody Schrader",HOU,"RB119","370","370","370.0","0.0"
"415","Cam Akers",SEA,"RB120","371","371","371.0","0.0"
"416","DeeJay Dallas",CAR,"RB121","372","372","372.0","0.0"
"417","A.J. Dillon",PHI,"RB122","373","373","373.0","0.0"
"418","Khalil Herbert",NYJ,"RB123","374","374","374.0","0.0"
"419","Dante Miller",NYG,"RB124","375","375","375.0","0.0"
"420","Jarquez Hunter",LAR,"RB125","376","376","376.0","0.0"
"421","Trey Sermon",PIT,"RB126","377","377","377.0","0.0"
"422","Jacardia Wright",SEA,"RB127","378","378","378.0","0.0"
"423","Jeff Wilson Jr.",MIA,"RB128","379","379","379.0","0.0"
"424","Zamir White",LV,"RB129","380","380","380.0","0.0"
"425","Gary Brightwell",CIN,"RB130","381","381","381.0","0.0"
"426","Ty Chandler",MIN,"RB131","382","382","382.0","0.0"
"427","Deuce Vaughn",DEN,"RB132","383","383","383.0","0.0"
"428","Carlos Washington Jr.",ATL,"RB133","384","384","384.0","0.0"
"429","Kalel Mullings",TEN,"RB134","385","385","385.0","0.0"
"430","Jordan Mims",TEN,"RB135","386","386","386.0","0.0"
"431","Kurtis Rourke",SF,"QB73","387","387","387.0","0.0"
"432","Eric Gray",NYG,"RB136","388","388","388.0","0.0"
"433","Ronnie Rivers",LAR,"RB137","389","389","389.0","0.0"
"434","Jordan James",SF,"RB138","390","390","390.0","0.0"
"435","Donovan Edwards",WAS,"RB139","392","392","392.0","0.0"
"436","Jashaun Corbin",NE,"RB140","393","393","393.0","0.0"
"437","Jonathan Ward",BAL,"RB141","394","394","394.0","0.0"
"438","Frank Gore Jr.",BUF,"RB142","395","395","395.0","0.0"
"439","Will Howard",PIT,"QB74","396","396","396.0","0.0"
"440","Sam Howell",PHI,"QB75","397","397","397.0","0.0"
"441","Gardner Minshew II",KC,"QB76","398","398","398.0","0.0"
"442","Drew Lock",SEA,"QB77","399","399","399.0","0.0"
"443","Case Keenum",CHI,"QB78","400","400","400.0","0.0"
"444","Jake Haener",NO,"QB79","401","401","401.0","0.0"
"445","Trevor Siemian",TEN,"QB80","402","402","402.0","0.0"
