"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"414","Charlie Jones",CIN,"WR149","354","354","354.0","0.0"
"415","Cody Schrader",JAC,"RB108","354","354","354.0","0.0"
"416","Jonathan Mingo",DAL,"WR150","355","355","355.0","0.0"
"417","Alex Bachman",LV,"WR151","356","356","356.0","0.0"
"418","Brittain Brown",CHI,"RB109","356","356","356.0","0.0"
"419","Sione Vaki",DET,"RB110","358","358","358.0","0.0"
"420","Carlos Washington Jr.",ATL,"RB111","359","359","359.0","0.0"
"421","Clyde Edwards-Helaire",KC,"RB112","361","361","361.0","0.0"
"422","Gary Brightwell",CIN,"RB113","362","362","362.0","0.0"
"423","Audric Estime",NO,"RB114","363","363","363.0","0.0"
"424","Jordan Mims",TEN,"RB115","364","364","364.0","0.0"
"425","Deuce Vaughn",DEN,"RB116","365","365","365.0","0.0"
"426","Trayveon Williams",LAC,"RB117","366","366","366.0","0.0"
"427","JaMycal Hasty",MIA,"RB118","367","367","367.0","0.0"
"428","Pierre Strong Jr.",GB,"RB119","368","368","368.0","0.0"
"429","Jermar Jefferson",ARI,"RB120","369","369","369.0","0.0"
"430","Carson Steele",KC,"RB121","370","370","370.0","0.0"
"431","Jordan James",SF,"RB122","371","371","371.0","0.0"
"432","Chase Edmonds",WAS,"RB123","373","373","373.0","0.0"
"433","MarShawn Lloyd",GB,"RB124","374","374","374.0","0.0"
"434","Ronnie Rivers",LAR,"RB125","376","376","376.0","0.0"
"435","Frank Gore Jr.",BUF,"RB126","377","377","377.0","0.0"
"436","Jashaun Corbin",NE,"RB127","378","378","378.0","0.0"
